kind,assetId,ownerId,speaker,voiceProfileId,source,target,channels,sampleRate,bitrateKbps,requiredForRelease
dialogue,DLG_ZH_HSK6_SC039_048,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_048.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_048.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_049,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_049.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_049.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_050,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_050.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_050.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_051,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_051.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_051.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_052,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_052.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_052.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_053,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_053.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_053.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_054,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_054.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_054.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_055,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_055.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_055.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_056,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_056.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_056.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_057,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_057.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_057.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_058,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_058.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_058.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_059,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_059.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_059.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_060,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_060.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_060.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_061,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_061.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_061.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_062,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_062.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_062.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_063,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_063.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_063.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_064,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_064.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_064.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_065,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_065.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_065.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_066,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_066.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_066.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_067,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_067.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_067.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_068,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_068.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_068.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_069,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_069.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_069.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_070,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_070.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_070.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_071,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_071.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_071.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_072,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_072.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_072.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_073,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_073.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_073.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_074,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_074.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_074.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_075,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_075.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_075.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_076,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_076.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_076.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_077,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_077.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_077.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_078,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_078.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_078.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_079,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_079.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_079.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_080,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_080.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_080.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_081,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_081.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_081.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_082,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_082.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_082.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_083,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_083.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_083.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_084,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_084.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_084.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_085,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_085.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_085.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_086,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_086.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_086.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_087,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_087.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_087.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_088,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_088.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_088.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_089,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_089.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_089.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_090,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_090.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_090.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_091,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_091.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_091.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_092,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_092.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_092.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_093,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_093.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_093.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_094,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_094.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_094.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_095,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_095.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_095.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_096,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_096.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_096.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_097,ZH_HSK6_SC039,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_097.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_097.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_098,ZH_HSK6_SC039,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_098.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_098.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_099,ZH_HSK6_SC039,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC039_099.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_099.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC039_100,ZH_HSK6_SC039,朋友,VOICE_ZH_AUTO_D490B5FD60,audio_sources/dialogues/DLG_ZH_HSK6_SC039_100.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC039_100.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_001,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_001.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_001.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_002,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_002.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_002.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_003,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_003.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_003.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_004,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_004.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_004.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_005,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_005.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_005.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_006,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_006.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_006.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_007,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_007.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_007.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_008,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_008.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_008.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_009,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_009.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_009.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_010,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_010.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_010.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_011,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_011.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_011.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_012,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_012.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_012.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_013,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_013.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_013.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_014,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_014.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_014.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_015,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_015.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_015.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_016,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_016.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_016.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_017,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_017.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_017.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_018,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_018.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_018.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_019,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_019.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_019.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_020,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_020.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_020.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_021,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_021.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_021.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_022,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_022.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_022.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_023,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_023.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_023.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_024,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_024.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_024.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_025,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_025.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_025.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_026,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_026.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_026.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_027,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_027.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_027.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_028,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_028.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_028.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_029,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_029.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_029.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_030,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_030.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_030.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_031,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_031.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_031.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_032,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_032.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_032.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_033,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_033.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_033.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_034,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_034.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_034.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_035,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_035.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_035.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_036,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_036.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_036.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_037,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_037.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_037.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_038,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_038.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_038.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_039,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_039.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_039.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_040,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_040.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_040.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_041,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_041.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_041.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_042,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_042.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_042.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_043,ZH_HSK6_SC040,李晨,VOICE_ZH_LICHEN_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_043.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_043.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_044,ZH_HSK6_SC040,家人,VOICE_ZH_AUTO_A12728F620,audio_sources/dialogues/DLG_ZH_HSK6_SC040_044.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_044.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_045,ZH_HSK6_SC040,张伟,VOICE_ZH_ZHANGWEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_045.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_045.opus,1,24000,48,False
dialogue,DLG_ZH_HSK6_SC040_046,ZH_HSK6_SC040,刘梅,VOICE_ZH_LIUMEI_001,audio_sources/dialogues/DLG_ZH_HSK6_SC040_046.wav,chinese_course/media/audio/dialogues/DLG_ZH_HSK6_SC040_046.opus,1,24000,48,False
